Using base path: ../../stat-nlp-nyu/private
Using model: trigram
GOLD:	AM: -1.53E03	LM: -6.75E01	Total: -1.60E03	[why, have, n't, accounting, standards, evolved, for, the, federal, government]
HUB Word Error Rate: 0.06871247498332221
Generated Sentences:
  [and, its, mr., trillion, investors, securities, senate, awaited, there, or]
  [city, integrated, this, cash, u., year, n't, is, the]
  [s., underlying, at, seventeen, the, california, the, up, many]
  [part, sick, alan, say, is, believes]
  [persuade, wear, company, comply, his, than, republicans, principally, that, ventures, it, are, some, tuesday, issued, show, seventy, ownership, organization, sales]
  [were, de, would, troubles, the]
  [seriously, pence, nineteen, nine, open, from, housings]
  [contel, has, own, place, company, beyond, in, percent, its, wo, some, were, and, that, but, computer, either, i., lettuce, paper, jaguar, changes, up, the, the]
  []
  [option, offer, foreign, consists, gitanes, allianz, november, to]
